사업장명,좌표정보(Y),좌표정보(X),위생업태명
카페도라토 홍대아레나점,450196.8331,192792.6584,커피숍
커피사피엔스 합정효성해링턴점,449840.2342,192571.3982,커피숍
스타벅스커피동교점,450513.2473,192861.0646,커피숍
매머드 익스프레스 망원시장점,450573.5862,191616.3905,커피숍
쁘띠브아,450239.1735,193450.4844,커피숍
커피쥬,449028.0027,195764.9446,커피숍
착한커피,450239.682,194122.2343,커피숍
월페이퍼(wallpaper),450212.8218,192519.9742,커피숍
닥터베이크(Dr.Bake),450563.1943,192624.0858,커피숍
롯데리아망원점,                    ,                    ,패스트푸드
더 커피하우스,448476.859,195254.7587,커피숍
까페플라넷(Cafe Planet),450469.0347,193319.3852,커피숍
프린팅박스 라운지 홍대점(PrintingBox Lounge),449877.5916,193079.8584,커피숍
슈퍼커피(상암점),453017.8672,190250.8751,커피숍
그리움,450923.5801,191706.4733,커피숍
리인,450169.8135,191692.1991,커피숍
미래에셋생명본사커피코너,449639.1007,195865.1024,커피숍
카페쿠키드,449674.6957,192779.7829,커피숍
투썸플레이스 대흥역점,449393.4505,194972.9625,커피숍
북카페 산책 연남점,451420.333,192613.3762,커피숍
쿵푸티,452758.6428,190335.4968,커피숍
할리스커피광흥창역점,449801.209,194031.4535,커피숍
봉당,450846.5634,192974.8809,커피숍
청춘124,450062.2252,192368.3346,커피숍
스타벅스 마포구청역점,451415.6132,191322.1524,커피숍
랭스터디카페,454287.507,204731.5964,커피숍
투카이,449774.332,191711.6096,커피숍
카페드랑페르,450569.9942,193018.8325,커피숍
카인드 오브 브루,449592.432,196058.1096,커피숍
버거킹 상암MBC점,453112.0778,190373.6108,패스트푸드
BW 쥬스바,449028.0027,195764.9446,커피숍
카마르 kamar,450712.9313,192160.4611,커피숍
GS25뉴마포금솔점,449555.7169,196153.6316,커피숍
암튼,450338.2147,191830.9662,커피숍
아리스타커피,448955.1731,195729.4939,커피숍
주식회사 테이블에이 고양이카페,450189.6515,193687.923,커피숍
마이루틴,449270.5674,192448.2396,커피숍
커피O.S.T,451622.4009,192609.6299,커피숍
스타벅스마포아크로점,448787.9735,195422.1754,커피숍
몰리하우스,451067.7997,193422.1489,커피숍
백미당 딜리버리샵 성산점,451338.5703,192240.7076,커피숍
클럽앨리스,450314.0778,193035.7257,커피숍
코와핀,                    ,                    ,커피숍
차차커피코 홍대점,449927.3402,193005.5075,커피숍
주식회사무상킹코리아,449855.6439,192311.6426,커피숍
퍼크 업 커피(perk up coffee),453271.1989,189857.5664,커피숍
오빠커피,450279.7687,193641.921,커피숍
코칭,450312.2683,193166.9905,커피숍
디촐콜릿커피앤드상암YTN점,452995.2772,190417.7464,커피숍
브이알스퀘어(VR SQUARE),449876.3494,192993.339,커피숍
워커바웃,450345.7127,192817.226,커피숍
노란구름빵,450370.6351,193436.0835,커피숍
튤립제과,450136.0395,193980.5359,커피숍
미로테이블(MIRAW TABLE),450430.3222,192202.5349,커피숍
(주)브랜드맵,451022.2611,193430.7759,커피숍
하람,450840.568,193295.5971,커피숍
나야까페,449665.0156,192632.9824,커피숍
달리는커피 공덕점,449506.0395,195891.3122,커피숍
테일러커피,451205.2659,193427.5111,커피숍
파머스빈,453345.9477,190075.3804,커피숍
카페 1997 마포연남점,451270.6248,193222.6612,커피숍
티겔러리,449610.8106,192937.789,커피숍
마노핀 익스프레스 신촌2호역점,450268.8346,194413.1698,커피숍
타임,450804.2418,193257.7499,커피숍
카페 스트라세45(Cafe Strasse45),451215.9655,191716.1015,커피숍
로제,450385.0873,193584.9949,커피숍
메리트리(meritree),451121.8358,192869.4909,커피숍
메가엠지씨커피 마포용강점,448929.7253,194995.7324,커피숍
카페데뮤지까,449099.8128,193975.3914,커피숍
주)동원홈푸드샌드프레소팬택점,452652.6863,190976.7202,커피숍
카페몰리(Cafe Molly),453231.4277,190086.6254,커피숍
팔과이분의일홍대점,449624.7622,192972.8618,커피숍
카페자우랩,450059.9175,192928.4242,커피숍
카야커피랩 CHAYAH coffee lab,450946.5671,191520.4449,커피숍
랜디스 마포점,448969.1105,195322.0334,커피숍
(주)커피빈코리아홍대주차장길점,450118.7178,193046.9525,커피숍
카멜리아(Camellia),451220.6172,193274.8686,커피숍
백억커피 마포공덕점,448691.0241,195418.1227,커피숍
더벤티 마포더클래시점,450382.7324,195554.2127,커피숍
공간PC방,449664.0823,194620.3399,커피숍
브엘세바,450894.4823,191330.9355,커피숍
(주)공차코리아홍대오버더디쉬점,450172.1789,193187.803,커피숍
카페재재(Cafe JeJe),451239.5203,192928.0221,커피숍
와하하(WHH),450285.1572,191453.7097,커피숍
다방 900,448807.0525,195980.5623,커피숍
와이디(YD)레지던스,449848.1624,196504.0954,커피숍
타래퀸 홍대점,450386.4168,193548.1504,커피숍
디오니소스 와인샵,450784.8847,192751.8396,커피숍
단코,450315.9989,194065.4468,커피숍
믹스드(Mixed),450003.2037,191740.2853,커피숍
넌슬립,450274.6015,191772.8587,커피숍
바나나상암DMC점,453017.8672,190250.8751,커피숍
미드위크(Midweek),450964.277,193355.0187,커피숍
카페글렌공덕점,449848.1624,196504.0954,커피숍
롯데리아도화점,448530.8427,195306.7325,패스트푸드
원스커피,449256.966,194711.5503,커피숍
에이유에프(AUF),449765.9853,191906.495,커피숍
마플리MAFLI,452739.5291,190646.7572,커피숍
커피드니로(coffee deniro),449706.7562,196701.5979,커피숍
친절한현석씨네,448996.8613,194234.656,커피숍
하이천사(Hi-Angel),449639.1007,195865.1024,커피숍
커피코트 상암이안점,452758.6428,190335.4968,커피숍
스튜디오애플,450104.7999,192608.7256,커피숍
노트커피(NOTT COFFEE),449921.8971,192956.2398,커피숍
제트카페(Z),449892.4302,193176.2701,커피숍
베리핀공덕점,449728.6292,195900.7094,커피숍
니트(NIT),451340.293,192117.2507,커피숍
쁘띠몽드 마포중앙도서관점,451282.5582,191843.8295,키즈카페
카페드래빗(cafe de rabbit),450983.2934,193206.7967,커피숍
마블,451095.0123,193219.4993,커피숍
CAFE185,449282.4923,193877.2408,커피숍
하임스(HAIMS),449751.487,192171.2354,커피숍
북바이북,452697.0719,190705.0292,커피숍
원옥,451173.6368,192936.6095,커피숍
니어바이 카페(NEARBY CAFE),451025.1479,193225.7389,커피숍
시루케이크 합정,449395.5768,192708.2051,커피숍
센트럴커피(Central Coffee),449751.487,192171.2354,커피숍
커피를마시다(DRINKYOURCOFFEE),450709.8457,192942.0135,커피숍
조선다방,450174.4452,193050.2014,커피숍
공감피움,448370.5974,195529.9319,커피숍
美칠커피(MICILL COFFEE),453017.8672,190250.8751,커피숍
CAFE 블루페어리,449688.8054,192619.935,커피숍
주와(JOIE),450975.8141,193297.5105,커피숍
(주)잠두봉더나인,449270.0008,191662.2682,커피숍
(주)커피빈코리아상암SBS미디어센터점,453050.3763,190459.9676,커피숍
달프프레즐(DALP PRETZEL),450376.4038,193508.6791,커피숍
바이더웨이,449927.3402,193005.5075,커피숍
화이트컨테이너,451410.6338,193127.5987,커피숍
카페 로제,450385.0873,193584.9949,커피숍
카페12피엠,450021.0325,192756.6378,커피숍
손탁커피YG점,449663.8188,191803.382,커피숍
기프트앤카페,449139.5224,194235.2908,커피숍
누리,453017.8672,190250.8751,커피숍
달콤커피홍대YZ파크점,450562.9312,193296.7914,커피숍
카페 붕,451990.7078,191435.877,커피숍
필로앤소피아(philo&sophia),451236.6237,193241.0496,커피숍
이디야광흥창역,449372.4965,193905.4372,커피숍
퍼블리크,449601.0385,193034.2337,커피숍
샵일사오(#145),449573.2467,193110.1408,커피숍
카페붐벅성산점,451104.6972,192438.2478,커피숍
쪼꼬,449728.0784,194205.9035,커피숍
카페다이아몬드,449632.0963,195435.8251,커피숍
미트카페,450502.8422,191903.7892,커피숍
동화림,451065.4023,193460.3953,커피숍
맥도날드,450077.6582,193204.3954,패스트푸드
펫고리,451469.2154,193056.7252,커피숍
카페다,451085.0627,192426.1859,커피숍
피피커피,450005.1919,191536.2664,커피숍
아더(Arthur),450277.1151,191213.3659,커피숍
에이치 카페(H CAFE),449265.0071,195665.0952,커피숍
카페GLAD,451899.3336,191824.2238,커피숍
카페더지엘,450119.0085,192938.5196,커피숍
북카페산책공덕점(6호점),448885.4301,195324.7937,커피숍
쁠뤼,450439.3622,193236.41,커피숍
리벌티(Liberty) 망원,450492.3873,191516.7085,커피숍
까페,448900.1095,194792.9465,커피숍
크로문 광흥창역점,449441.0736,193892.4504,커피숍
로띠번홍대점,450172.1789,193187.803,커피숍
빠니노빠,                    ,                    ,커피숍
붐커피(BOOM COFFEE),453271.1989,189857.5664,커피숍
(주)파리크라상 홍대역점,450400.7263,193112.6161,커피숍
다나 에스프레소,450111.7527,192311.3613,커피숍
마크,453271.1989,189857.5664,커피숍
버거킹공덕역점,449410.5116,195839.7888,패스트푸드
존스몰커피로스터리,449045.8423,194584.2739,커피숍
츄로101홍대본점,450384.8004,193239.9072,커피숍
커피앤모아,453017.8672,190250.8751,커피숍
위드미공덕자이점,449984.9275,196145.5106,커피숍
벨라빈스커피점(신촌),450263.5077,194237.3457,커피숍
홍카페,449383.2817,194153.3164,커피숍
꼼지락꼼지락,449783.6888,193006.5836,커피숍
이웃집,450148.2259,191250.5979,커피숍
서빙고101,450318.7241,194273.5981,커피숍
돌담커피,450272.7916,193467.4827,커피숍
엘지(LG)스탠바이미클럽,450388.2688,193179.4722,커피숍
이치라쿠,450815.7769,193387.7772,커피숍
카페 띠앗(cafe TTIAT),450416.5198,193550.8165,커피숍
초록달,450005.1919,191536.2664,커피숍
디토 커피(ditto coffee),449367.5939,195116.029,커피숍
카페센트로,449568.0737,194663.1527,커피숍
케이랑케이크,449774.332,191711.6096,떡카페
카페런드리,450569.6705,192577.9908,커피숍
주식회사 일용할커피,450331.7821,192830.2011,커피숍
817워크샵(817WORKSHOP),450243.1138,191557.4214,커피숍
타피오카팩토리(TAPIOCA FACTORY),450348.5388,193327.849,커피숍
카페안달루시아,452020.9136,191855.5691,커피숍
리틀 힐 브루어스(little heal brewers),449161.45,195162.1047,커피숍
키노겐(Kino gehen),448230.1522,195013.0264,커피숍
두올두낫(do or do not),449442.8199,194816.1031,커피숍
프레드앤샐리,450569.6705,192577.9908,커피숍
매머드 익스프레스 소담길점,449365.6173,195855.1318,커피숍
죠스테이블,449691.6376,193164.2296,커피숍
커피리,451598.6234,191893.7917,커피숍
서교동모형다방,450104.6305,192882.681,커피숍
그마음,450345.6288,194170.1247,커피숍
베리블리스,450226.0314,193511.1416,커피숍
퓨얼,450240.7695,193776.475,커피숍
이호커피(E-Ho Coffee),450099.5872,191578.1895,커피숍
딜리커피 망원,450341.8947,191556.4982,커피숍
옵튼,451099.5586,193454.4514,커피숍
구대회커피 본점,449591.494,194050.4293,커피숍
고미푸딩,450071.9896,191543.8343,커피숍
타르틴(커피바)(TARTINE (COFFEE BAR)),450243.2325,192971.9477,커피숍
스타벅스 망원한강공원점,450149.7346,190871.2321,커피숍
카페게이트(cafe gate),450675.3012,193130.2682,커피숍
시선(Siseon),449930.9258,191697.1537,커피숍
프랑켄모노카페 FRANKENMONOCAFE,450237.0322,193689.693,커피숍
커피식스쥬스식스합정한강푸르지오점,449751.487,192171.2354,커피숍
오늘도반가워요,450066.521,192914.1918,커피숍
캘리포니아보바,450010.9336,192890.6732,커피숍
투썸플레이스 상암E&M점,452920.2917,190353.4777,커피숍
프레스포즈,452380.8329,191391.8073,커피숍
젤라킹,449855.6439,192311.6426,커피숍
메이듀(MAYDEW),450549.2802,193282.1308,커피숍
리틀윙커피,450601.3574,196441.5163,커피숍
커피니 서강대학교점,449886.7004,194564.2772,커피숍
카페 피움(cafe fioom) 홍대점,450376.9497,193167.688,커피숍
(주)커피빈코리아동교동삼거리점,450677.4581,193436.9325,커피숍
에노하나,451093.0893,193409.6134,커피숍
카페 연희,451215.1302,192493.7806,커피숍
디어마이디어(Dear. my dear),450373.3945,193357.6458,커피숍
거북이의여유,450206.0076,194436.1437,커피숍
부에나비스타에스프레소,                    ,                    ,커피숍
로벤,449911.3921,192882.2114,커피숍
이상,450569.6705,192577.9908,커피숍
토르튜(Tortue),449220.1445,194408.1599,커피숍
메이스빈커피집(MAYs Bean Coffee House),450807.6358,193315.6808,커피숍
홍대퀴클리,449965.4706,193148.8816,커피숍
티스프링,450303.4105,193117.535,커피숍
트루커피(TRUE COFFEE),450276.0244,192887.1596,커피숍
카페29,450369.8208,196475.141,커피숍
커피101,450399.4894,193454.9977,커피숍
허브스토리,450576.1106,191471.5587,커피숍
카페토스피아,450660.8997,191783.4824,커피숍
잔디와소나무,450513.2473,192861.0646,커피숍
카페 단색,449582.4708,192572.6309,커피숍
카페 하스텔,450257.8951,193588.2799,커피숍
어피스오브(A Piece Of),450141.5895,193595.8439,커피숍
커피자루,448787.9735,195422.1754,커피숍
별 다섯 커피,450231.7696,196055.4834,커피숍
카페라이킷 샌드위치 망원점,451063.6801,191460.0091,커피숍
디싸이시브모먼트(Decisive Moment),451255.9304,192053.1102,커피숍
베어스덴 베이커리,450786.3512,193356.3691,커피숍
카페두,449356.5353,196010.7848,커피숍
까자란빠자란,452448.7324,190755.3187,커피숍
미스터브리즈커피,450769.2066,192227.5185,커피숍
디에이치커피(DHcoffee),451178.3011,193340.7353,커피숍
토마스커피랩,450596.1502,193631.1021,커피숍
스윗피가든,449927.3402,193005.5075,커피숍
누아네(NOIR NE),449404.599,194955.1375,커피숍
엔제리너스,449015.9034,195874.6392,커피숍
놀숲홍대입구점,450176.0041,193105.2783,커피숍
플리즈커피서강대점,449742.3584,194977.4093,커피숍
카페 7에이엠(am),449855.6439,192311.6426,커피숍
하흘,451215.9655,191716.1015,커피숍
인더스윗츠,449632.0963,195435.8251,커피숍
요괴다!방,450827.089,193327.4014,커피숍
에이치파이브-117(H5-117),449717.1695,196621.9454,커피숍
스러움,448873.9873,195601.8667,커피숍
스윗희(Sweet Hee),449563.6525,194680.4961,커피숍
프라우스타커피,                    ,                    ,커피숍
커피로플,452811.1034,190703.7887,커피숍
밀랑스,450348.3716,195190.4629,커피숍
파보리튼,450292.4554,194016.8908,커피숍
자담,449915.8501,194391.7593,커피숍
점핑하우스,451781.4232,191598.7671,키즈카페
비온카페 (Be On Cafe),450350.3348,193544.3569,커피숍
더벤티 마포트라팰리스점,448799.6418,195266.0731,커피숍
카페인스타,450694.8035,191651.5293,커피숍
테이크잇이지(take eat easy),449841.5316,191744.2026,커피숍
지니스빈,449568.978,193694.9917,커피숍
